FU 10919126	Cycle	RC	S0	S1	S2	S3	S4	S5	qPCR Temp	FILE EXPORTED FROM DATABASE	
	-20	1	4025	3992	3982	3977	4078	4047	30.00
	-20	2	4005	3994	3990	3989	4087	4036	30.00
	-20	3	4028	3990	3980	3978	4085	4049	30.00
	-20	4	4012	4003	3981	3985	4080	4046	30.00
	-20	5	4025	3991	3977	3982	4088	4043	30.00
	-20	6	4017	3993	3980	3964	4079	4038	30.00
	-20	7	4013	3992	3968	3980	4074	4047	30.00
	-20	8	4032	3984	3978	3967	4103	4052	30.00
	-40	1	4035	3978	3991	3914	4015	4031	30.00
	-40	2	4029	3988	3995	3925	4027	4022	30.00
	-40	3	0	3975	3983	3916	4021	4042	30.00
	-40	4	0	3989	3991	3936	4035	4009	30.00
	-40	5	0	0	0	0	0	0	30.00
	-40	6	0	0	0	0	0	0	30.00
	-40	7	0	0	0	0	0	0	30.00
	-40	8	0	0	0	0	0	0	30.00
	-30	1	315058	14118	4776	5418	13259	5215	30.00
	-30	2	6511	98096	266811	53581	13805	5239	30.00
	-30	3	0	4870	4561	5540	469542	95358	30.00
	-30	4	0	4874	4559	5556	469664	95465	30.00
	-30	5	0	0	0	0	0	0	30.00
	-30	6	0	0	0	0	0	0	30.00
	-30	7	0	0	0	0	0	0	30.00
	-30	8	0	0	0	0	0	0	30.00
	-10	1	22942	5485	5636	4860	51550	9077	29.97
	-10	2	26096	7612	6943	9127	7894	4887	29.97
	-10	3	27563	7156	6719	8768	25952	8881	29.97
	-10	4	30281	10506	8920	11712	99046	17661	29.97
	-10	5	36385	13643	9841	17373	11192	5187	29.97
	-10	6	27172	7891	7156	7503	24129	8187	29.97
	-10	7	25990	6830	6487	6905	19268	7210	29.97
	-10	8	23609	5650	5615	4670	6961	4810	29.97
	1	1	17010	5188	5463	5073	97276	64064	29.16
	1	2	50399	11333	7764	29201	19693	80924	29.16
	1	3	48486	9719	8628	106510	78924	67053	29.16
	1	4	53968	12868	9925	106637	397651	73611	29.16
	1	5	72753	19197	10416	30327	19951	68455	29.16
	1	6	50428	14192	9801	102388	217982	73001	29.16
	1	7	46038	10610	8458	72365	95075	70794	29.16
	1	8	88296	11231	5540	4616	14871	68394	29.16
	2	1	16970	5175	5486	5081	99779	66635	29.28
	2	2	43211	10240	7398	24380	17081	65741	29.28
	2	3	54707	10379	9083	125920	90077	68176	29.28
	2	4	55514	13173	10078	111177	409709	74119	29.28
	2	5	71262	19302	10511	29772	19673	67707	29.28
	2	6	52041	14692	10071	111518	232606	73242	29.28
	2	7	49916	11237	8777	84801	104137	71102	29.28
	2	8	98689	12116	5566	4633	14936	68822	29.28
	3	1	16858	5180	5481	5093	100652	66805	29.38
	3	2	44791	10513	7510	26266	17566	68203	29.38
	3	3	53082	10260	8979	122066	86502	68168	29.38
	3	4	55518	13309	10148	111886	408860	74307	29.38
	3	5	72762	19805	10700	30746	19996	69136	29.38
	3	6	51849	14740	10092	112197	231521	73494	29.38
	3	7	49651	11202	8770	84408	102889	70995	29.38
	3	8	98436	12164	5568	4618	15003	68937	29.38
	4	1	16730	5181	5464	5072	96642	65917	29.50
	4	2	44035	10405	7463	25666	17501	68272	29.50
	4	3	53188	10270	8984	123168	86798	66792	29.50
	4	4	56505	13518	10253	116292	423717	74782	29.50
	4	5	72936	19952	10743	31159	20041	69319	29.50
	4	6	51628	14757	10116	112426	230418	73513	29.50
	4	7	49436	11217	8785	85234	101901	70808	29.50
	4	8	97644	12108	5550	4625	14983	69037	29.50
	5	1	16713	5168	5466	5077	97245	66954	29.63
	5	2	44142	10456	7482	25829	17522	68164	29.63
	5	3	54196	10433	9097	126757	89023	68703	29.63
	5	4	56449	13534	10263	116915	425906	74904	29.63
	5	5	72661	20008	10766	31092	20045	69505	29.63
	5	6	51352	14724	10093	112039	228566	73156	29.63
	5	7	49095	11183	8748	84651	100317	70223	29.63
	5	8	96900	12086	5544	4625	14982	69116	29.63
	6	1	16673	5161	5472	5088	99558	67245	29.75
	6	2	44182	10481	7493	26009	17538	68350	29.75
	6	3	54438	10468	9111	127913	89255	68738	29.75
	6	4	56979	13659	10325	118727	432201	75246	29.75
	6	5	72533	20010	10798	31044	20038	69510	29.75
	6	6	51454	14787	10112	112092	228653	73561	29.75
	6	7	49658	11319	8812	86137	101711	72018	29.75
	6	8	96923	12104	5560	4620	14988	69213	29.75
	7	1	16596	5188	5449	5093	99319	67171	29.91
	7	2	44141	10481	7479	26037	17561	68455	29.91
	7	3	54305	10458	9096	127727	89127	68930	29.91
	7	4	57066	13711	10350	119400	433710	75502	29.91
	7	5	72293	20064	10815	30997	20024	69508	29.91
	7	6	51520	14837	10137	112783	229278	73532	29.91
	7	7	49176	11234	8784	85050	100101	71517	29.91
	7	8	96640	12094	5532	4609	15002	69294	29.91
	8	1	16552	5173	5476	5076	99778	67151	30.03
	8	2	43962	10500	7486	25861	17538	68542	30.03
	8	3	54652	10525	9153	129427	89930	69144	30.03
	8	4	56953	13718	10356	119146	432477	75482	30.03
	8	5	72226	20065	10827	30965	20010	69523	30.03
	8	6	51443	14822	10123	112654	228742	73484	30.03
	8	7	49071	11219	8753	84848	99665	71420	30.03
	8	8	96549	12100	5535	4610	15016	69379	30.03
	9	1	16490	5162	5467	5087	99751	67265	30.16
	9	2	44002	10523	7501	25972	17566	68649	30.16
	9	3	54547	10530	9135	129234	89721	68966	30.16
	9	4	56583	13681	10313	118170	428366	75329	30.16
	9	5	72160	20100	10826	31025	20027	69602	30.16
	9	6	51446	14852	10139	112714	228526	73464	30.16
	9	7	48974	11202	8749	84776	99376	71328	30.16
	9	8	96527	12097	5540	4625	15004	69386	30.16
	10	1	16444	5181	5447	5088	100077	67350	30.28
	10	2	43982	10540	7494	26000	17583	68783	30.28
	10	3	54605	10534	9148	129820	89836	69041	30.28
	10	4	56698	13685	10327	118693	430146	75405	30.28
	10	5	72144	20124	10840	31040	20026	69626	30.28
	10	6	51434	14859	10129	112717	228333	73454	30.28
	10	7	49184	11253	8783	85219	99854	71953	30.28
	10	8	96522	12116	5548	4617	15017	69502	30.28
	11	1	16441	5158	5463	5105	100051	67475	30.41
	11	2	43550	10481	7486	25764	17498	68337	30.41
	11	3	53695	10442	9065	127031	87844	67473	30.41
	11	4	56613	13712	10342	118708	429873	75476	30.41
	11	5	72093	20150	10831	31002	20024	69698	30.41
	11	6	51398	14859	10134	112677	228198	73439	30.41
	11	7	49068	11244	8770	85116	99466	71812	30.41
	11	8	96655	12104	5524	4619	15019	69630	30.41
	12	1	16395	5177	5449	5082	100165	67530	30.56
	12	2	44068	10567	7504	26084	17653	69296	30.56
	12	3	54382	10540	9134	129190	89590	69307	30.56
	12	4	56499	13718	10336	118351	428682	75505	30.56
	12	5	72115	20156	10872	31082	20049	69710	30.56
	12	6	51411	14875	10136	112739	228102	73445	30.56
	12	7	48979	11220	8757	85023	99225	71643	30.56
	12	8	96564	12115	5552	4622	15026	69611	30.56
	13	1	16352	5185	5454	5088	100275	67624	30.72
	13	2	43901	10557	7495	25913	17602	68876	30.72
	13	3	54249	10520	9131	128460	89095	69125	30.72
