FU 1034	Cycle	RC	S0	S1	S2	S3	S4	S5	qPCR Temp	FILE EXPORTED FROM DATABASE	
	-20	1	3943	3938	3878	3878	3973	3964	29.75
	-20	2	3946	3938	3881	3900	3980	3969	29.75
	-20	3	3945	3943	3892	3884	3991	3968	29.75
	-20	4	3951	3951	3883	3883	3978	3960	29.75
	-20	5	3951	3944	3901	3884	3993	3966	29.75
	-20	6	3953	3938	3880	3883	4003	3970	29.75
	-20	7	3958	3939	3873	3887	3986	3954	29.75
	-20	8	3943	3923	3889	3881	3993	3972	29.75
	-40	1	3964	3927	3900	3839	3936	3952	29.74
	-40	2	3955	3941	3904	3839	3949	3929	29.74
	-40	3	3972	3938	3893	3841	3937	3952	29.74
	-40	4	3958	3940	3893	3856	3950	3937	29.74
	-40	5	0	0	0	0	0	0	29.74
	-40	6	0	0	0	0	0	0	29.74
	-40	7	0	0	0	0	0	0	29.74
	-40	8	0	0	0	0	0	0	29.74
	-30	1	605871	8014	5171	7644	26564	4914	29.74
	-30	2	8976	74731	293504	76033	33341	5008	29.74
	-30	3	6519	5317	5026	7864	307803	46301	29.74
	-30	4	6503	5305	5022	7860	308224	46300	29.74
	-30	5	0	0	0	0	0	0	29.74
	-30	6	0	0	0	0	0	0	29.74
	-30	7	0	0	0	0	0	0	29.74
	-30	8	0	0	0	0	0	0	29.74
	-10	1	20497	5777	6578	5073	24578	5862	29.75
	-10	2	25548	6647	6649	7380	31072	7333	29.75
	-10	3	24726	7615	7112	6293	42429	8092	29.75
	-10	4	21028	8530	7803	6078	24954	6169	29.75
	-10	5	23361	7610	7261	8203	35937	7425	29.75
	-10	6	22488	7081	7045	5598	19895	6395	29.75
	-10	7	22615	6883	6928	6962	30346	6954	29.75
	-10	8	18896	5572	6422	5008	11144	4577	29.75
	1	1	31767	6570	6528	5441	141080	86829	30.28
	1	2	35971	6874	6735	24789	101218	85812	30.28
	1	3	53864	10975	7656	16371	147244	89821	30.28
	1	4	39369	27696	15546	27170	126163	87791	30.28
	1	5	53481	12028	9115	78632	135175	87304	30.28
	1	6	59405	13722	8919	27293	79786	87885	30.28
	1	7	52737	9453	7707	63636	95045	87476	30.28
	1	8	17186	5465	6452	5059	11322	4636	30.28
	2	1	32860	6646	6526	5472	145605	87613	30.41
	2	2	36404	6890	6743	25206	102622	86206	30.41
	2	3	54639	11151	7709	16381	145787	90383	30.41
	2	4	40590	28415	15943	28306	130343	88039	30.41
	2	5	52905	12068	9130	77063	132114	87573	30.41
	2	6	66620	14947	9288	30977	87343	88285	30.41
	2	7	58787	10053	7872	74207	106982	88087	30.41
	2	8	17223	5462	6447	5063	11310	4648	30.41
	3	1	32771	6650	6521	5477	147049	87863	30.56
	3	2	36276	6885	6743	25267	101481	86338	30.56
	3	3	54856	11250	7723	16498	147401	90426	30.56
	3	4	40443	28479	16036	28141	129339	88191	30.56
	3	5	53551	12180	9186	78570	133700	87636	30.56
	3	6	67122	15085	9338	31346	87425	88545	30.56
	3	7	58931	10123	7883	74729	107030	88253	30.56
	3	8	17266	5454	6448	5039	11326	4651	30.56
	4	1	32641	6644	6510	5459	146568	88040	30.75
	4	2	36236	6889	6739	25124	101166	86439	30.75
	4	3	55318	11356	7754	16636	149368	90625	30.75
	4	4	40313	28578	16101	28030	128496	88278	30.75
	4	5	53378	12203	9200	77845	132702	87691	30.75
	4	6	66555	14989	9350	31013	85656	88740	30.75
	4	7	59212	10159	7917	74926	106774	88213	30.75
	4	8	17291	5463	6446	5063	11342	4642	30.75
	5	1	32696	6651	6515	5455	148056	88072	30.91
	5	2	35932	6871	6730	24843	99885	86510	30.91
	5	3	55296	11357	7761	16660	149406	90743	30.91
	5	4	40130	28592	16158	27899	127708	88315	30.91
	5	5	53299	12185	9197	77500	131906	87794	30.91
	5	6	66745	15018	9366	31045	85431	88833	30.91
	5	7	58906	10130	7899	74108	105899	88286	30.91
	5	8	17317	5459	6461	5055	11345	4647	30.91
	6	1	32631	6652	6502	5452	148167	88163	31.03
	6	2	35904	6875	6719	24805	99618	86613	31.03
	6	3	55349	11373	7766	16675	149414	90851	31.03
	6	4	39876	28588	16166	27627	126754	88400	31.03
	6	5	53092	12160	9191	76903	130988	88024	31.03
	6	6	66201	14935	9351	30753	84325	88855	31.03
	6	7	58965	10147	7891	73891	105660	88428	31.03
	6	8	17355	5454	6468	5071	11350	4643	31.03
	7	1	32686	6647	6505	5456	149124	88272	31.16
	7	2	35744	6854	6709	24713	99030	86715	31.16
	7	3	55325	11379	7781	16734	149298	91146	31.16
	7	4	39834	28677	16221	27598	126492	88451	31.16
	7	5	53204	12199	9196	77003	131077	88213	31.16
	7	6	66199	14974	9361	30738	84048	88968	31.16
	7	7	59000	10149	7901	73796	105512	88562	31.16
	7	8	17376	5475	6464	5065	11358	4651	31.16
	8	1	32631	6645	6497	5452	148962	88359	31.25
	8	2	35687	6860	6720	24621	98713	86879	31.25
	8	3	55315	11383	7771	16739	149323	91257	31.25
	8	4	39797	28755	16281	27538	126282	88549	31.25
	8	5	53167	12220	9188	76788	130654	88414	31.25
	8	6	66466	15020	9384	30782	84119	89093	31.25
	8	7	58970	10160	7899	73545	105154	88589	31.25
	8	8	17410	5453	6448	5062	11354	4644	31.25
	9	1	32705	6658	6496	5454	149871	88498	31.38
	9	2	35601	6854	6728	24560	98472	86918	31.38
	9	3	55365	11424	7770	16783	149392	91407	31.38
	9	4	39773	28827	16315	27497	126141	88585	31.38
	9	5	53242	12206	9203	76828	130749	88471	31.38
	9	6	66147	14963	9368	30626	83463	89076	31.38
	9	7	58914	10155	7900	73468	105131	88578	31.38
	9	8	17438	5469	6461	5072	11363	4648	31.38
	10	1	32657	6651	6492	5451	149834	88517	31.47
	10	2	35548	6825	6720	24505	98415	87008	31.47
	10	3	55394	11437	7779	16792	149440	91485	31.47
	10	4	39744	28882	16368	27450	125991	88595	31.47
	10	5	53256	12217	9210	76857	130512	88612	31.47
	10	6	66265	14991	9369	30661	83532	89202	31.47
	10	7	58923	10149	7896	73423	104877	88640	31.47
	10	8	17449	5466	6474	5070	11376	4643	31.47
	11	1	32706	6650	6499	5453	150237	88592	31.53
	11	2	35523	6830	6702	24479	98317	87106	31.53
	11	3	55439	11442	7790	16811	149434	91499	31.53
	11	4	39701	28949	16384	27421	125805	88539	31.53
	11	5	53252	12226	9193	76768	130557	88611	31.53
	11	6	66235	15024	9384	30638	83375	89189	31.53
	11	7	58956	10158	7903	73422	104788	88640	31.53
	11	8	17483	5468	6449	5061	11368	4641	31.53
	12	1	32714	6660	6489	5446	150264	88661	31.59
	12	2	35563	6843	6706	24497	98483	87211	31.59
	12	3	55455	11458	7785	16862	149511	91549	31.59
	12	4	39714	29050	16442	27456	125998	88724	31.59
	12	5	53264	12216	9200	76694	130452	88578	31.59
	12	6	66327	15025	9399	30661	83351	89309	31.59
	12	7	58964	10165	7894	73367	104674	88638	31.59
	12	8	17494	5458	6467	5048	11363	4631	31.59
	13	1	32744	6652	6474	5457	150567	88749	31.66
	13	2	35561	6842	6693	24487	98641	87333	31.66
	13	3	55467	11470	7794	16854	149464	91550	31.66
	13	4	39647	29080	16456	27378	125697	88590	31.66
	13	5	53274	12241	9210	76608	130375	88583	31.66
	13	6	66304	15041	9396	30674	83327	89441	31.66
	13	7	58862	10162	7889	73226	104437	88536	31.66
	13	8	17493	5454	6464	5049	11368	4636	31.66
	14	1	32808	6651	6471	5451	150902	88768	31.75
	14	2	35543	6852	6711	24482	98650	87251	31.75
	14	3	55445	11446	7799	16870	149386	91496	31.75
	14	4	39722	29192	16496	27419	125971	88775	31.75
	14	5	53179	12219	9191	76470	130087	88440	31.75
	14	6	66473	15074	9415	30709	83382	89546	31.75
	14	7	58959	10179	7891	73317	104546	88579	31.75
	14	8	17536	5452	6455	5062	11369	4633	31.75
	15	1	32835	6683	6471	5446	150906	88704	31.81
	15	2	35511	6841	6702	24441	98627	87206	31.81
	15	3	55424	11473	7786	16900	149383	91456	31.81
