FU 10619071	Cycle	RC	S0	S1	S2	S3	S4	S5	qPCR Temp	FILE EXPORTED FROM DATABASE	
	-20	1	3991	3950	3966	4010	4059	4020	33.06
	-20	2	3997	3964	3977	3991	4059	4020	33.06
	-20	3	3991	3970	3989	4006	4059	4024	33.06
	-20	4	3990	3968	3986	4000	4055	4025	33.06
	-20	5	3985	3966	3996	3998	4065	4024	33.06
	-20	6	3990	3978	3974	3991	4061	4032	33.06
	-20	7	3990	3988	3989	4012	4061	4044	33.06
	-20	8	3990	3959	3965	4009	4044	4030	33.06
	-40	1	4006	3980	4014	3949	4010	3997	33.03
	-40	2	4007	3965	4010	3945	4032	3986	33.03
	-40	3	0	3973	4004	3955	4020	3989	33.03
	-40	4	0	3973	3999	3950	4012	3990	33.03
	-40	5	0	0	0	0	0	0	33.03
	-40	6	0	0	0	0	0	0	33.03
	-40	7	0	0	0	0	0	0	33.03
	-40	8	0	0	0	0	0	0	33.03
	-30	1	289473	13811	4880	5857	11667	4521	33.02
	-30	2	6480	100765	277047	75682	11864	4543	33.02
	-30	3	0	4732	4621	5927	487653	136736	33.02
	-30	4	0	4740	4628	5929	487751	136637	33.02
	-30	5	0	0	0	0	0	0	33.02
	-30	6	0	0	0	0	0	0	33.02
	-30	7	0	0	0	0	0	0	33.02
	-30	8	0	0	0	0	0	0	33.02
	-10	1	21081	5422	5806	4859	32700	6979	32.97
	-10	2	22367	6982	6577	6595	8674	4440	32.97
	-10	3	25800	8009	6872	10611	37634	7759	32.97
	-10	4	24629	8814	7520	10084	53466	10177	32.97
	-10	5	25931	9833	7894	10074	9436	4509	32.97
	-10	6	23950	7820	6938	7431	21611	5737	32.97
	-10	7	22428	6228	6220	5639	13119	5124	32.97
	-10	8	20945	5430	5769	4783	8438	4389	32.97
	1	1	16457	5038	5531	5143	104224	81965	31.00
	1	2	31441	8206	6583	18178	18755	75758	31.00
	1	3	41228	9266	7553	93725	72833	82237	31.00
	1	4	38150	10594	8007	67559	248093	89303	31.00
	1	5	45735	13921	8199	18410	19082	80638	31.00
	1	6	39515	12057	8837	83480	157957	88826	31.00
	1	7	34392	9367	7341	49747	77103	85012	31.00
	1	8	19152	5278	5681	4752	8380	4423	31.00
	2	1	15641	5026	5536	5185	111267	80384	31.13
	2	2	32429	8375	6623	18992	18674	74531	31.13
	2	3	39546	9056	7494	83692	67318	82399	31.13
	2	4	37772	10397	7921	67035	241560	82437	31.13
	2	5	44874	13655	8156	17995	19035	80846	31.13
	2	6	43232	13120	9315	99010	181478	103890	31.13
	2	7	34550	9291	7307	50838	77774	81036	31.13
	2	8	19167	5280	5680	4758	8416	4413	31.13
	3	1	15446	5033	5521	5172	109113	80504	31.25
	3	2	32326	8380	6629	18893	18704	74940	31.25
	3	3	40488	9192	7566	86556	69024	82699	31.25
	3	4	37307	10389	7929	65910	238857	82192	31.25
	3	5	44994	13685	8172	18046	19050	81092	31.25
	3	6	38770	11884	8808	80543	148645	88851	31.25
	3	7	34585	9322	7325	51108	77654	81137	31.25
	3	8	19189	5278	5676	4755	8415	4418	31.25
	4	1	15386	5017	5537	5171	109660	80565	31.41
	4	2	31869	8309	6607	18568	18383	72806	31.41
	4	3	40639	9251	7585	87173	69322	82907	31.41
	4	4	37494	10426	7952	66608	241820	81683	31.41
	4	5	45062	13734	8186	18065	19083	81292	31.41
	4	6	39330	12011	8862	83158	153282	89138	31.41
	4	7	34789	9339	7324	52091	78192	81450	31.41
	4	8	19208	5282	5677	4778	8430	4416	31.41
	5	1	15299	5017	5518	5155	108685	80300	31.56
	5	2	31255	8207	6585	17982	18059	70946	31.56
	5	3	40599	9229	7574	87062	69138	83084	31.56
	5	4	37400	10429	7946	66469	241537	81891	31.56
	5	5	45072	13737	8203	18048	19092	81450	31.56
	5	6	39112	11996	8843	82565	152141	89229	31.56
	5	7	34545	9296	7306	51232	77193	81363	31.56
	5	8	19250	5282	5684	4761	8413	4407	31.56
	6	1	15252	5017	5543	5147	107982	80100	31.69
	6	2	32686	8475	6653	18896	19048	77515	31.69
	6	3	40582	9227	7578	87019	69071	83225	31.69
	6	4	37773	10508	7978	67647	246243	83046	31.69
	6	5	44990	13728	8174	17984	19106	81451	31.69
	6	6	38831	11933	8814	81975	150949	88378	31.69
	6	7	34563	9322	7297	51267	77277	81950	31.69
	6	8	19267	5290	5681	4763	8420	4420	31.69
	7	1	15192	5030	5499	5153	107830	80077	31.81
	7	2	32581	8520	6689	18744	19425	80337	31.81
	7	3	40515	9227	7589	86908	68913	83372	31.81
	7	4	38209	10631	8039	68706	249924	84438	31.81
	7	5	44981	13726	8185	17954	19120	81614	31.81
	7	6	39295	12061	8870	83478	153857	90370	31.81
	7	7	34467	9302	7307	51034	77079	82032	31.81
	7	8	19278	5275	5695	4744	8416	4426	31.81
	8	1	15155	5018	5508	5169	107388	79848	31.94
	8	2	32182	8449	6659	18448	19243	79048	31.94
	8	3	40445	9227	7556	86771	68773	83408	31.94
	8	4	37996	10609	8027	67987	247795	84485	31.94
	8	5	44939	13734	8168	17971	19129	81601	31.94
	8	6	39225	12043	8855	83426	153628	90284	31.94
	8	7	34415	9304	7328	50919	76830	82037	31.94
	8	8	19281	5288	5693	4753	8427	4413	31.94
	9	1	15142	5006	5504	5143	107512	79947	32.06
	9	2	32497	8513	6669	18726	19418	80404	32.06
	9	3	40439	9232	7578	86856	68773	83529	32.06
	9	4	38034	10638	8024	68140	248658	84642	32.06
	9	5	44854	13740	8180	17896	19126	81619	32.06
	9	6	39200	12044	8858	83478	153632	90489	32.06
	9	7	34414	9305	7300	50811	76653	82106	32.06
	9	8	19308	5279	5652	4760	8444	4421	32.06
	10	1	15112	5007	5505	5131	105917	78981	32.16
	10	2	32306	8484	6661	18554	19408	80165	32.16
	10	3	40462	9239	7595	87071	68816	83688	32.16
	10	4	38244	10694	8040	68942	251500	85731	32.16
	10	5	44842	13737	8180	17892	19138	81721	32.16
