FU 137	Cycle	RC	S0	S1	S2	S3	S4	S5	qPCR Temp	FILE EXPORTED FROM DATABASE	
	30	3	60465	13617	5530	15604	216362	35438	50627	36.41
	30	4	59898	24542	11442	55781	238093	34383	49119	36.41
	30	5	120546	28062	11049	109663	198356	34678	49541	36.41
	30	6	75340	25004	10724	40677	85764	30561	43660	36.41
	30	7	62668	15089	7569	99144	145598	30799	44000	36.41
	30	8	11055	3436	3409	3138	4237	2874	4106	36.41
	31	1	10007	3432	3327	3714	145582	27516	39309	36.47
	31	2	59372	11706	5932	40247	119359	32175	45965	36.47
	31	3	60528	13609	5539	15617	216341	35402	50575	36.47
	31	4	59871	24553	11424	55685	237576	34345	49065	36.47
	31	5	140121	30315	11071	109741	198477	34679	49542	36.47
	31	6	75168	24979	10750	40611	85610	30545	43637	36.47
	31	7	62655	15094	7583	99214	145598	30855	44079	36.47
	31	8	11056	3443	3400	3149	4228	2842	4061	36.47
	32	1	9981	3449	3319	3726	149738	27540	39343	36.47
	32	2	59264	11721	5913	40189	119142	32151	45931	36.47
	32	3	60525	13618	5539	15644	216569	35430	50615	36.47
	32	4	59982	24585	11455	55851	238183	34381	49117	36.47
	32	5	158692	32478	11118	109762	198548	34692	49560	36.47
	32	6	75072	24947	10722	40567	85453	30515	43594	36.47
	32	7	62626	15059	7608	99173	145441	30812	44018	36.47
	32	8	11075	3452	3404	3130	4237	2863	4090	36.47
	33	1	10001	3457	3337	3759	158339	27700	39572	36.50
	33	2	59340	11721	5938	40212	119177	32122	45890	36.50
	33	3	60527	13635	5540	15684	216698	35418	50598	36.50
	33	4	60113	24634	11452	56007	238812	34463	49234	36.50
	33	5	175322	34398	11104	109732	198527	34659	49513	36.50
	33	6	75053	24935	10728	40655	85347	30544	43635	36.50
	33	7	62631	15118	7596	99241	145516	30811	44017	36.50
	33	8	11083	3447	3405	3150	4223	2858	4083	36.50
	34	1	10014	3446	3311	3815	170248	27875	39822	36.53
	34	2	59392	11718	5925	40298	119260	32185	45980	36.53
	34	3	60610	13652	5541	15688	216903	35387	50554	36.53
	34	4	60059	24635	11459	55920	238254	34381	49116	36.53
	34	5	189908	36087	11132	109646	198468	34658	49512	36.53
	34	6	75032	24925	10700	40829	85309	30543	43633	36.53
	34	7	62595	15103	7574	99241	145430	30788	43984	36.53
	34	8	11074	3435	3371	3147	4256	2837	4054	36.53
	35	1	10012	3448	3317	3873	182968	28085	40122	36.56
	35	2	59432	11717	5945	40313	119237	32148	45926	36.56
	35	3	60863	13701	5552	15783	218031	35555	50794	36.56
	35	4	60169	24644	11466	56014	238692	34430	49187	36.56
	35	5	202316	37506	11135	109555	198307	34649	49499	36.56
	35	6	74982	24935	10719	41069	85283	30521	43602	36.56
	35	7	62678	15133	7613	99473	145776	30867	44096	36.56
	35	8	11086	3438	3362	3136	4223	2870	4101	36.56
