FU 1293	Cycle	RC	S0	S1	S2	S3	S4	S5	qPCR Temp	FILE EXPORTED FROM DATABASE	
	-20	1	4031	4004	3871	3891	4045	4004	32.94
	-20	2	4007	3998	3867	3893	4046	4021	32.94
	-20	3	3991	3998	3864	3880	4042	4021	32.94
	-20	4	3996	4022	3856	3890	4023	4016	32.94
	-20	5	4002	4006	3876	3886	4032	3989	32.94
	-20	6	4012	3985	3858	3883	4034	4004	32.94
	-20	7	4009	4012	3868	3885	4040	4023	32.94
	-20	8	4009	4012	3863	3886	4056	4019	32.94
	-40	1	3937	4004	3874	3826	3970	3981	32.94
	-40	2	3948	3995	3900	3844	3992	3986	32.94
	-40	3	0	3978	3890	3853	3946	4013	32.94
	-40	4	0	4002	3888	3837	3977	3976	32.94
	-40	5	0	0	0	0	0	0	32.94
	-40	6	0	0	0	0	0	0	32.94
	-40	7	0	0	0	0	0	0	32.94
	-40	8	0	0	0	0	0	0	32.94
	-30	1	268618	5374	4808	5881	11146	4385	32.94
	-30	2	25004	78572	325780	77710	12328	4395	32.94
	-30	3	0	5396	4793	6036	295792	55334	32.94
	-30	4	0	5402	4815	6045	295891	55310	32.94
	-30	5	0	0	0	0	0	0	32.94
	-30	6	0	0	0	0	0	0	32.94
	-30	7	0	0	0	0	0	0	32.94
	-30	8	0	0	0	0	0	0	32.94
	-10	1	24196	6295	6255	4729	39648	8320	32.91
	-10	2	22291	6051	6082	5755	16386	5617	32.91
	-10	3	25704	8086	6776	6148	44600	9033	32.91
	-10	4	22772	9145	7463	6302	35383	7456	32.91
	-10	5	28613	10674	7705	13894	77312	13189	32.91
	-10	6	24965	8596	7060	7192	34345	7974	32.91
	-10	7	23678	8813	6892	7212	33262	7795	32.91
	-10	8	19828	5532	6171	4618	6439	4290	32.91
	1	1	52616	8928	6123	5375	209244	83080	31.63
	1	2	62343	9853	6540	48044	181756	81168	31.63
	1	3	82331	19323	8687	28650	237113	86366	31.63
	1	4	84604	33390	14405	79778	329639	84238	31.63
	1	5	102550	30747	13904	186245	326921	87269	31.63
	1	6	108244	37076	14213	58380	155320	84529	31.63
	1	7	87891	19824	9467	149031	186695	85186	31.63
	1	8	23074	5396	6123	4614	6383	4323	31.63
	2	1	54368	9136	6140	5423	217790	83687	31.69
	2	2	63751	10001	6565	50372	186188	81601	31.69
	2	3	85968	19893	8845	30060	241296	86858	31.69
	2	4	85345	33842	14688	78676	325119	84667	31.69
	2	5	104127	31086	14067	187197	328562	87327	31.69
	2	6	112023	38299	14613	59592	157658	84622	31.69
	2	7	91963	20693	9727	156242	196676	85655	31.69
	2	8	23024	5408	6111	4616	6382	4323	31.69
	3	1	54274	9135	6133	5431	216274	83921	31.78
	3	2	63912	10005	6574	50100	185327	81836	31.78
	3	3	86359	19961	8884	29815	238669	86994	31.78
	3	4	87076	34465	14913	79543	331001	84825	31.78
	3	5	105898	31408	14192	188924	330223	87405	31.78
	3	6	117302	39497	14942	62635	163486	85431	31.78
	3	7	95079	21235	9897	162276	201700	85733	31.78
	3	8	22975	5405	6109	4600	6388	4320	31.78
	4	1	54470	9186	6126	5404	215865	84068	31.91
	4	2	63907	10037	6574	49928	184476	81908	31.91
	4	3	87337	20096	8933	30097	239373	87138	31.91
	4	4	87185	34536	14974	79218	329405	84953	31.91
	4	5	106738	31546	14266	189243	329775	87515	31.91
	4	6	117587	39558	15005	62217	162684	85342	31.91
	4	7	96386	21425	9972	163970	202544	85915	31.91
	4	8	23007	5412	6101	4613	6397	4326	31.91
	5	1	54422	9172	6118	5430	214798	84191	32.00
	5	2	64643	10096	6554	50766	187183	82166	32.00
	5	3	87544	20164	8946	30111	238250	87311	32.00
	5	4	87467	34665	15022	79132	329039	85042	32.00
	5	5	107585	31702	14332	189992	330288	87691	32.00
	5	6	117981	39624	15044	62165	162020	85382	32.00
	5	7	96914	21489	10016	164302	202281	85917	32.00
	5	8	22974	5422	6108	4610	6394	4309	32.00
	6	1	54518	9205	6120	5409	215110	84302	32.16
	6	2	64753	10118	6579	50935	187401	82355	32.16
	6	3	87843	20227	8949	30216	238419	87376	32.16
	6	4	87680	34715	15045	79252	328594	85101	32.16
	6	5	107723	31727	14353	189660	328997	87718	32.16
	6	6	118313	39681	15076	62128	161781	85456	32.16
	6	7	97247	21535	10016	164497	201894	85928	32.16
	6	8	22953	5410	6105	4603	6382	4318	32.16
	7	1	54620	9213	6127	5407	215077	84416	32.25
	7	2	64856	10139	6579	51057	188315	82585	32.25
	7	3	88088	20286	8983	30319	238582	87466	32.25
	7	4	87794	34763	15087	79314	328085	85148	32.25
	7	5	108014	31783	14389	189869	328946	87693	32.25
	7	6	118437	39701	15102	62015	161417	85487	32.25
	7	7	97295	21537	10006	164274	201397	85991	32.25
	7	8	22995	5413	6129	4609	6401	4311	32.25
	8	1	54716	9227	6115	5422	214947	84489	32.38
	8	2	64952	10166	6569	51144	188133	82618	32.38
	8	3	88327	20330	8993	30424	238878	87557	32.38
	8	4	88018	34828	15110	79454	328123	85245	32.38
	8	5	107904	31753	14353	189317	327898	87644	32.38
	8	6	118604	39744	15129	61944	161290	85604	32.38
	8	7	97420	21543	10024	164410	201096	86046	32.38
	8	8	22988	5413	6117	4606	6388	4310	32.38
	9	1	54852	9224	6119	5431	215115	84499	32.53
	9	2	64848	10161	6574	51019	187696	82698	32.53
	9	3	88392	20351	8992	30493	238716	87604	32.53
	9	4	88016	34845	15116	79429	327601	85222	32.53
	9	5	108046	31785	14378	189418	327912	87673	32.53
	9	6	118562	39748	15117	61762	161117	85534	32.53
	9	7	97559	21561	10029	164496	200900	86031	32.53
	9	8	22971	5421	6129	4616	6381	4316	32.53
	10	1	54866	9238	6087	5420	215413	84534	32.66
	10	2	64843	10171	6577	50968	187683	82632	32.66
	10	3	88474	20365	9005	30515	238691	87497	32.66
	10	4	88054	34871	15130	79324	327152	85204	32.66
	10	5	108060	31792	14366	189262	327415	87694	32.66
	10	6	118684	39798	15157	61799	161142	85650	32.66
	10	7	97491	21548	10024	164335	200664	86013	32.66
	10	8	22995	5418	6111	4613	6384	4304	32.66
	11	1	54844	9242	6106	5413	214832	84582	32.75
	11	2	64769	10132	6562	50870	187201	82633	32.75
	11	3	88552	20403	9011	30593	238660	87698	32.75
	11	4	88095	34872	15157	79274	326893	85204	32.75
	11	5	108021	31787	14380	189028	326945	87675	32.75
	11	6	118733	39796	15165	61715	161023	85616	32.75
	11	7	97504	21548	10024	164250	200269	86053	32.75
	11	8	22991	5416	6120	4606	6396	4304	32.75
	12	1	54870	9252	6125	5410	214939	84613	32.88
	12	2	64687	10146	6563	50794	186828	82518	32.88
	12	3	88610	20409	9010	30626	238757	87692	32.88
	12	4	88104	34897	15160	79272	326799	85246	32.88
	12	5	107992	31767	14374	188816	326537	87612	32.88
	12	6	118653	39791	15160	61665	160830	85579	32.88
	12	7	97517	21552	10042	164333	200210	86047	32.88
	12	8	22999	5402	6109	4611	6395	4325	32.88
	13	1	54977	9249	6117	5411	215162	84611	32.94
	13	2	64708	10132	6558	50823	186848	82473	32.94
	13	3	88560	20402	8999	30634	238389	87658	32.94
	13	4	88054	34888	15162	79182	326006	85117	32.94
	13	5	107889	31759	14378	188601	325856	87494	32.94
	13	6	118641	39802	15176	61598	160876	85450	32.94
	13	7	97593	21584	10034	164531	200497	86117	32.94
	13	8	22980	5441	6126	4612	6395	4318	32.94
	14	1	55015	9277	6095	5398	215149	84616	33.03
	14	2	64673	10141	6564	50770	186797	82554	33.03
	14	3	88753	20449	9027	30737	238820	87770	33.03
