FU 1072	Cycle	RC	S0	S1	S2	S3	S4	S5	qPCR Temp	FILE EXPORTED FROM DATABASE	
	-20	1	3955	3938	4007	3996	4026	4002	29.13
	-20	2	3947	3940	4009	4004	4028	3994	29.13
	-20	3	3948	3930	4000	4001	4022	3989	29.13
	-20	4	3961	3937	4010	4010	4027	4010	29.13
	-20	5	3944	3942	4008	4003	4024	3991	29.13
	-20	6	3958	3944	4007	4009	4025	3990	29.13
	-20	7	3957	3915	3991	4009	4032	3994	29.13
	-20	8	3951	3920	4006	4001	4023	4005	29.13
	-40	1	3969	3927	4013	3967	3999	3983	29.15
	-40	2	3968	3939	4015	3969	3980	3971	29.15
	-40	3	0	3935	4023	3964	3986	3976	29.15
	-40	4	0	3926	4019	3967	3970	3963	29.15
	-40	5	0	0	0	0	0	0	29.15
	-40	6	0	0	0	0	0	0	29.15
	-40	7	0	0	0	0	0	0	29.15
	-40	8	0	0	0	0	0	0	29.15
	-30	1	638589	6479	5407	5852	8404	4489	29.15
	-30	2	6570	70417	303609	70573	9883	4465	29.15
	-30	3	0	5214	5327	6045	512512	116864	29.15
	-30	4	0	5204	5337	6042	512808	116816	29.15
	-30	5	0	0	0	0	0	0	29.15
	-30	6	0	0	0	0	0	0	29.15
	-30	7	0	0	0	0	0	0	29.15
	-30	8	0	0	0	0	0	0	29.15
	-10	1	34236	7413	6866	5064	165126	22977	29.16
	-10	2	41204	8703	6963	16315	98267	15447	29.16
	-10	3	22095	7703	7478	6200	40167	8159	29.16
	-10	4	32179	14086	10848	16352	120151	18330	29.16
	-10	5	31571	11900	9345	17324	113142	18394	29.16
	-10	6	22958	8483	7853	6896	28867	7168	29.16
	-10	7	24552	7395	7512	8878	39191	8632	29.16
	-10	8	18014	5090	6720	4602	5349	4330	29.16
	1	1	73345	9471	6756	5912	329775	87476	29.44
	1	2	85247	10187	7489	84577	239045	86552	29.44
	1	3	86957	15051	8544	24755	246279	79869	29.44
	1	4	110217	29529	14569	74465	324843	85008	29.44
	1	5	99497	25710	14140	186092	334437	79278	29.44
	1	6	99309	23876	12133	71425	133139	77439	29.44
	1	7	89998	16060	9790	128362	179216	78207	29.44
	1	8	16676	4974	6691	4618	5369	4361	29.44
	2	1	65469	8845	6705	5706	289910	76029	29.50
	2	2	78937	9687	7390	76985	222054	76755	29.50
	2	3	93679	15764	8697	26254	265214	80568	29.50
	2	4	107589	28895	14284	71577	311280	81009	29.50
	2	5	103591	26416	14490	192475	336262	80507	29.50
	2	6	101996	24195	12353	69476	128342	77213	29.50
	2	7	91721	16160	9883	128243	176252	78613	29.50
	2	8	16701	4966	6686	4618	5361	4362	29.50
	3	1	65469	8842	6703	5712	289662	76663	29.59
	3	2	80909	9835	7392	80702	231895	77413	29.59
	3	3	94157	15832	8710	26322	263751	80454	29.59
	3	4	109085	29009	14267	72600	316168	79208	29.59
	3	5	103992	26592	14590	192398	336076	80895	29.59
	3	6	106837	25136	12629	74321	136297	77002	29.59
	3	7	94895	16632	10004	137209	186691	78776	29.59
	3	8	16738	4993	6679	4621	5371	4350	29.59
	4	1	65279	8820	6706	5692	288379	76902	29.66
	4	2	79700	9767	7399	78751	225894	77783	29.66
	4	3	94016	15853	8736	26222	262376	80227	29.66
	4	4	109731	29242	14342	73280	319067	80071	29.66
	4	5	103307	26505	14620	190721	332286	81086	29.66
	4	6	109685	25787	12803	77397	139691	76790	29.66
	4	7	95163	16670	10021	136590	185530	78787	29.66
	4	8	16744	4993	6694	4625	5367	4378	29.66
	5	1	65082	8815	6698	5699	288468	76912	29.78
	5	2	78777	9696	7372	77335	223685	78201	29.78
	5	3	94161	15847	8726	26141	261476	79903	29.78
	5	4	109016	29141	14342	72759	316928	79991	29.78
	5	5	102571	26413	14609	189757	328674	81134	29.78
	5	6	112217	26227	12941	79390	141945	76797	29.78
