FU 10220034	Cycle	RC	S0	S1	S2	S3	S4	S5	qPCR Temp	FILE EXPORTED FROM DATABASE	
	-20	1	3844	3811	3975	4006	3916	3896	32.31
	-20	2	3842	3819	3974	4004	3923	3877	32.31
	-20	3	3843	3818	4003	4000	3933	3892	32.31
	-20	4	3842	3824	3988	3995	3921	3868	32.31
	-20	5	3838	3821	3998	3994	3930	3884	32.31
	-20	6	3837	3827	3977	3999	3928	3886	32.31
	-20	7	3853	3814	3993	3983	3927	3883	32.31
	-20	8	3836	3817	3981	3996	3929	3878	32.31
	-40	1	3849	3822	4022	3961	3871	3844	32.35
	-40	2	3859	3834	4002	3953	3864	3846	32.35
	-40	3	0	3816	4013	3982	3880	3827	32.35
	-40	4	0	3809	4012	3949	3895	3851	32.35
	-40	5	0	0	0	0	0	0	32.35
	-40	6	0	0	0	0	0	0	32.35
	-40	7	0	0	0	0	0	0	32.35
	-40	8	0	0	0	0	0	0	32.35
	-30	1	202483	9239	4784	6321	12773	4701	32.35
	-30	2	8195	95371	264145	61840	13285	4690	32.35
	-30	3	0	5062	4716	6628	491431	117911	32.35
	-30	4	0	5072	4707	6600	491459	117847	32.35
	-30	5	0	0	0	0	0	0	32.35
	-30	6	0	0	0	0	0	0	32.35
	-30	7	0	0	0	0	0	0	32.35
	-30	8	0	0	0	0	0	0	32.35
	-10	1	20668	5710	5931	5109	67626	9318	32.38
	-10	2	27370	9333	7414	13964	9402	4499	32.38
	-10	3	23630	7717	6705	7990	25328	6819	32.38
	-10	4	24018	10077	7678	8414	60682	10620	32.38
	-10	5	27899	11045	8348	12075	9404	4570	32.38
	-10	6	26279	9740	7684	11433	39288	7890	32.38
	-10	7	23874	8077	6841	6933	26589	6392	32.38
	-10	8	21820	6049	6008	4998	7749	4429	32.38
	1	1	14994	5335	5697	5380	137487	52596	33.34
	1	2	36111	8975	6999	20278	14411	46159	33.34
	1	3	50221	10013	9136	118996	89406	54464	33.34
	1	4	52205	13325	9470	97899	503899	64051	33.34
	1	5	65797	19074	10184	34253	20238	74313	33.34
	1	6	44885	14077	10564	102607	253366	74479	33.34
	1	7	39795	10795	8548	68364	108012	66425	33.34
	1	8	87537	11002	5837	4919	15258	65885	33.34
	2	1	14780	5325	5694	5330	129358	49751	33.44
	2	2	35965	8923	6980	20710	14323	45327	33.44
	2	3	49236	9905	9031	117400	87376	52474	33.44
	2	4	49516	12821	9245	92026	478988	60473	33.44
	2	5	64124	18624	10050	33089	19596	70459	33.44
	2	6	45790	14398	10754	104905	264648	75108	33.44
	2	7	41782	11150	8748	75484	116604	66658	33.44
	2	8	90739	11224	5822	4926	15348	66315	33.44
	3	1	14644	5309	5675	5340	128535	50004	33.56
	3	2	35769	8913	6980	20708	14347	45508	33.56
	3	3	48922	9856	9037	116628	86786	52957	33.56
	3	4	48787	12738	9220	90038	467214	60109	33.56
	3	5	64379	18688	10097	33049	19551	70032	33.56
	3	6	45211	14363	10722	103543	259582	75218	33.56
	3	7	40962	11068	8699	72898	113335	66919	33.56
	3	8	88142	11110	5809	4936	15358	66454	33.56
	4	1	14530	5311	5687	5341	128406	50357	33.66
	4	2	35463	8887	6970	20611	14357	45673	33.66
	4	3	48639	9831	9023	116592	86452	53187	33.66
	4	4	48708	12735	9197	90378	468886	60290	33.66
	4	5	63676	18584	10071	32638	19564	70495	33.66
	4	6	44704	14285	10695	101943	255721	75453	33.66
	4	7	40618	11021	8672	72047	112474	66995	33.66
	4	8	87841	11101	5818	4923	15362	66532	33.66
	5	1	14460	5303	5694	5348	129199	50752	33.81
	5	2	35249	8876	6985	20546	14373	45804	33.81
	5	3	48293	9808	8997	115773	85868	53280	33.81
	5	4	48232	12672	9173	89350	463421	60294	33.81
	5	5	62997	18468	10038	32289	19598	70808	33.81
	5	6	44614	14307	10716	102343	256201	75696	33.81
	5	7	40412	11045	8692	71700	111767	67420	33.81
	5	8	87294	11077	5812	4911	15382	66714	33.81
	6	1	14364	5301	5674	5348	129040	50888	33.91
	6	2	35105	8871	6960	20488	14390	46020	33.91
