FU 1271	Cycle	RC	S0	S1	S2	S3	S4	S5	qPCR Temp	FILE EXPORTED FROM DATABASE	
	-20	1	4017	4039	3855	3878	3894	3894	29.38
	-20	2	4027	4039	3854	3882	3896	3887	29.38
	-20	3	4045	4021	3871	3884	3899	3882	29.38
	-20	4	4041	4030	3869	3870	3888	3876	29.38
	-20	5	4029	4036	3874	3869	3891	3884	29.38
	-20	6	4038	4028	3874	3867	3902	3869	29.38
	-20	7	4039	4027	3868	3877	3890	3879	29.38
	-20	8	4039	4013	3867	3871	3895	3878	29.38
	-40	1	3990	4049	3879	3820	3839	3845	29.38
	-40	2	3990	4033	3886	3850	3850	3837	29.38
	-40	3	0	4018	3892	3850	3837	3849	29.38
	-40	4	0	4024	3882	3853	3860	3859	29.38
	-40	5	0	0	0	0	0	0	29.38
	-40	6	0	0	0	0	0	0	29.38
	-40	7	0	0	0	0	0	0	29.38
	-40	8	0	0	0	0	0	0	29.38
	-30	1	271625	6113	4850	6549	13414	4354	29.38
	-30	2	25040	71573	326883	109295	13084	4385	29.38
	-30	3	0	5696	4803	5651	312163	41767	29.38
	-30	4	0	5707	4791	5642	312355	41745	29.38
	-30	5	0	0	0	0	0	0	29.38
	-30	6	0	0	0	0	0	0	29.38
	-30	7	0	0	0	0	0	0	29.38
	-30	8	0	0	0	0	0	0	29.38
	-10	1	21742	5921	6061	5052	180135	15368	29.38
	-10	2	20762	6671	6383	5182	6895	4246	29.38
	-10	3	20917	6437	6252	5186	14098	5097	29.38
	-10	4	24677	9479	7627	9837	148519	16969	29.38
	-10	5	27351	11353	8550	12968	8842	4356	29.38
	-10	6	22358	7781	6630	7454	50220	6403	29.38
	-10	7	26116	9238	7265	10731	62422	8289	29.38
	-10	8	23533	5929	6045	4496	6544	4232	29.38
	1	1	16610	5530	5816	5325	192208	66872	29.13
	1	2	37826	8813	6413	22196	18871	64702	29.13
	1	3	48176	10323	7321	112077	103656	68468	29.13
	1	4	47657	12801	8493	87037	540352	75230	29.13
	1	5	87598	23501	10570	39481	25139	86937	29.13
